customer-id,age,gender,product,product-category,size,color,season,review-rate,shipping-mode,discount-applied,promo-code,previous-purchaser,payment-method,purchase-frequency,order-date,shipped-date,delivery-date,customer-name,country,city,quantity,unit-price,sales-price,status,reason
CUST3531,63,Female,Tea,Beverages,Small,Red,Autumn,,Standard,0,78525,Yes,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Michael Brown,UK,Liverpool,8,20.1,160.8,Returned,Late Delivery
CUST3532,32,Female,Biscuits,Snacks,Small,White,Winter,4,Express,0,58964,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Jackson,Australia,Brisbane,5,35.27,176.35,Returned,Changed Mind
CUST3533,65,Female,Carrot,Vegetables,Medium,Brown,Winter,4,Shipped from Abroad,0,43132,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,John Taylor,Germany,Munich,5,7.42,37.1,Delivered,
CUST3534,56,Male,Fish,Meat,Small,N/A,Winter,4,Shipped from Abroad,20,60179,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,John Smith,USA,Houston,2,46.61,74.58,Delivered,
CUST3535,58,Male,Pork,Meat,Medium,Brown,Summer,1,Express,5,81331,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Jackson,Australia,Melbourne,9,13.48,115.25,Delivered,
CUST3536,62,Female,Biscuits,Snacks,Medium,White,Summer,5,Standard,20,19763,No,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Sarah Smith,Canada,Montreal,4,25.4,81.28,Delivered,
CUST3537,34,Male,Cheese,Dairy,Large,Brown,Autumn,1,Express,10,92550,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,John Brown,Australia,Sydney,8,30.77,221.54,Delivered,
CUST3538,38,Female,Bread,Bakery,Medium,White,Autumn,1,Standard,15,41153,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Taylor,USA,Chicago,7,19.37,115.25,Returned,Wrong Item
CUST3539,26,Male,Beef,Meat,Small,N/A,Summer,3,Express,0,95355,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Sarah Jackson,USA,Chicago,7,42.3,296.1,Returned,Damaged Product
CUST3540,54,Male,Croissant,Bakery,Large,Red,Summer,,Standard,15,20837,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Olivia Brown,Australia,Sydney,6,15.59,79.51,Delivered,
CUST3541,61,Female,Banana,Fruits,Small,Green,Summer,2,Express,15,47989,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Emma Johnson,UK,London,4,2.76,9.38,Delivered,
CUST3542,69,Female,Juice,Beverages,Small,N/A,Autumn,1,Express,5,40366,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Olivia Jackson,USA,Los Angeles,8,28.69,218.04,Delivered,
CUST3543,44,Female,Nuts,Snacks,Small,Red,Spring,3,Standard,20,86784,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Daniel Johnson,USA,New York,1,,,Returned,Late Delivery
CUST3544,52,Male,Chips,Snacks,Medium,N/A,Spring,,Standard,5,18320,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Mary Taylor,Germany,Hamburg,1,22.22,21.11,Returned,Wrong Item
CUST3545,34,Female,Nuts,Snacks,Large,White,Summer,1,Shipped from Abroad,20,63291,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Daniel Taylor,Canada,Vancouver,7,,,Returned,Changed Mind
CUST3546,38,Male,Cake,Bakery,Small,N/A,Winter,5,Express,15,18587,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Mary Thomas,UK,London,5,16.88,71.74,Returned,Quality Issue
CUST3547,34,Female,Pork,Meat,Medium,Green,Summer,3,Standard,15,26334,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Daniel Jackson,UK,Manchester,8,41.14,279.75,Delivered,
CUST3548,61,Male,Chicken,Meat,Medium,Red,Winter,4,Shipped from Abroad,0,72786,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Mary Taylor,Germany,Munich,3,39,117,Returned,Wrong Item
CUST3549,49,Female,Chocolate,Snacks,Small,Yellow,Autumn,,Shipped from Abroad,5,28920,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Michael Thomas,USA,Chicago,5,33.97,161.36,Returned,Late Delivery
CUST3550,49,Female,Chicken,Meat,Small,Green,Summer,,Standard,20,72517,No,PayPal,Monthly,51:04.3,51:04.3,51:04.3,Sarah Jackson,Canada,Toronto,9,22.59,162.65,Delivered,
CUST3551,51,Male,Cake,Bakery,Small,White,Winter,4,Express,20,30183,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Sarah Anderson,UK,London,8,5.59,35.78,Returned,Damaged Product
CUST3552,50,Male,Coffee,Beverages,Small,Yellow,Summer,2,Express,10,41898,Yes,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,Olivia Jackson,USA,Houston,8,10.06,72.43,Delivered,
CUST3553,32,Male,Tomato,Vegetables,Medium,White,Autumn,5,Express,20,78759,No,Cash,Weekly,51:04.3,51:04.3,51:04.3,Michael Johnson,Australia,Brisbane,4,28.19,90.21,Returned,Quality Issue
CUST3554,34,Male,Muffin,Bakery,Medium,Red,Autumn,4,Shipped from Abroad,0,59294,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Michael Johnson,USA,New York,10,9.59,95.9,Delivered,
CUST3555,37,Male,Chips,Snacks,Medium,N/A,Autumn,1,Shipped from Abroad,20,69298,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,David Jackson,Australia,Sydney,8,28.26,180.86,Returned,Changed Mind
CUST3556,55,Male,Grapes,Fruits,Medium,N/A,Autumn,5,Standard,20,58997,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Jackson,USA,Houston,,20.42,,Delivered,
CUST3557,35,Male,Beef,Meat,Medium,Yellow,Spring,2,Standard,10,22361,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Taylor,UK,Manchester,5,35.4,159.3,Returned,Late Delivery
CUST3558,64,Male,Soda,Beverages,Medium,White,Spring,4,Express,10,58668,No,Cash,Yearly,51:04.3,51:04.3,51:04.3,Daniel Jackson,Canada,Montreal,9,27.8,225.18,Returned,Quality Issue
CUST3559,50,Female,Tea,Beverages,Small,White,Autumn,5,Shipped from Abroad,20,46999,Yes,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Jackson,UK,London,5,7.12,28.48,Returned,Changed Mind
CUST3560,46,Male,Bread,Bakery,Medium,N/A,Winter,,Standard,15,29514,Yes,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,David Anderson,UK,Manchester,2,45.87,77.98,Delivered,
CUST3561,47,Male,Croissant,Bakery,Large,Red,Summer,,Standard,20,53158,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Michael Smith,Australia,Sydney,10,13.5,108,Returned,Wrong Item
CUST3562,26,Female,Bread,Bakery,Medium,Yellow,Autumn,5,Shipped from Abroad,10,59402,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,David Smith,Australia,Brisbane,5,13.15,59.18,Delivered,
CUST3563,39,Female,Soda,Beverages,Small,Brown,Summer,2,Express,15,48736,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,David Thomas,Germany,Munich,,14.11,,Delivered,
CUST3564,70,Male,Milk,Dairy,Medium,N/A,Spring,5,Standard,20,36936,Yes,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Daniel Johnson,USA,New York,5,19.89,79.56,Delivered,
CUST3565,61,Female,Chocolate,Snacks,Medium,Green,Winter,1,Standard,10,32953,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,John Thomas,UK,Manchester,2,25.59,46.06,Returned,Late Delivery
CUST3566,55,Female,Pork,Meat,Medium,Red,Winter,,Shipped from Abroad,0,56809,No,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Michael Smith,UK,London,5,43.15,215.75,Returned,Changed Mind
CUST3567,67,Male,Banana,Fruits,Small,Brown,Spring,2,Express,10,90056,Yes,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,David Jackson,Australia,Melbourne,4,31.41,113.08,Returned,Wrong Item
CUST3568,33,Male,Apple,Fruits,Large,N/A,Winter,1,Standard,5,90392,Yes,PayPal,Weekly,51:04.3,51:04.3,51:04.3,Emma Jackson,Germany,Hamburg,3,25.05,71.39,Delivered,
CUST3569,42,Female,Chicken,Meat,Medium,Yellow,Summer,,Shipped from Abroad,0,94514,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Mary Johnson,USA,Houston,3,26.75,80.25,Delivered,
CUST3570,50,Male,Chocolate,Snacks,Medium,N/A,Autumn,3,Shipped from Abroad,15,81187,Yes,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Sarah Brown,Canada,Toronto,4,24.59,83.61,Returned,Damaged Product
CUST3571,35,Female,Butter,Dairy,Small,Yellow,Winter,,Standard,5,29050,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Johnson,Germany,Hamburg,1,19.09,18.14,Returned,Changed Mind
CUST3572,24,Female,Cheese,Dairy,Large,Red,Winter,3,Express,15,76229,Yes,Cash,Quarterly,51:04.3,51:04.3,51:04.3,John Thomas,Australia,Brisbane,6,45.13,230.16,Delivered,
CUST3573,31,Male,Coffee,Beverages,Medium,Brown,Autumn,3,Shipped from Abroad,0,99545,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Olivia Jackson,Germany,Berlin,4,29.85,119.4,Returned,Wrong Item
CUST3574,64,Female,Cake,Bakery,Large,Yellow,Spring,,Express,0,86430,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Smith,Australia,Sydney,3,34.19,102.57,Delivered,
CUST3575,28,Female,Chips,Snacks,Small,Green,Winter,1,Express,10,30427,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,David Johnson,Australia,Brisbane,10,18.59,167.31,Returned,Late Delivery
CUST3576,63,Male,Yogurt,Dairy,Large,Yellow,Autumn,3,Shipped from Abroad,0,21611,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Sarah Anderson,UK,London,9,16.26,146.34,Delivered,
CUST3577,43,Male,Cake,Bakery,Small,Yellow,Autumn,4,Express,20,23666,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Anderson,Australia,Melbourne,3,4.2,10.08,Returned,Wrong Item
CUST3578,21,Male,Coffee,Beverages,Large,Yellow,Summer,1,Express,5,63879,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Sarah Thomas,Australia,Brisbane,4,14.73,55.97,Returned,Quality Issue
CUST3579,24,Male,Spinach,Vegetables,Medium,Green,Autumn,2,Shipped from Abroad,5,20898,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Olivia Smith,USA,Chicago,3,6.79,19.35,Delivered,
CUST3580,70,Male,Bread,Bakery,Large,Yellow,Spring,5,Shipped from Abroad,0,93532,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Emma Thomas,UK,Liverpool,5,32.75,163.75,Delivered,
CUST3581,39,Male,Butter,Dairy,Small,White,Summer,4,Standard,0,64910,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,David Anderson,Germany,Hamburg,4,35.26,141.04,Delivered,
CUST3582,60,Male,Pork,Meat,Medium,Brown,Autumn,,Express,0,11669,Yes,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,John Thomas,Australia,Brisbane,8,23.38,187.04,Delivered,
CUST3583,23,Female,Nuts,Snacks,Large,Brown,Summer,4,Shipped from Abroad,5,69555,No,Debit Card,Yearly,51:04.3,51:04.3,51:04.3,Mary Brown,UK,Manchester,,33.42,,Delivered,
CUST3584,48,Male,Spinach,Vegetables,Medium,Red,Spring,,Shipped from Abroad,0,63107,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Anderson,Germany,Hamburg,4,27.96,111.84,Returned,Quality Issue
CUST3585,43,Female,Pork,Meat,Medium,Green,Summer,1,Standard,10,75404,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Mary Brown,USA,Chicago,1,,,Delivered,
CUST3586,20,Female,Butter,Dairy,Small,Red,Summer,5,Standard,10,87639,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,John Anderson,UK,Manchester,2,39.37,70.87,Returned,Quality Issue
CUST3587,35,Female,Cake,Bakery,Medium,Red,Autumn,4,Standard,0,83540,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Mary Anderson,Canada,Vancouver,3,2.07,6.21,Returned,Damaged Product
CUST3588,28,Male,Chocolate,Snacks,Small,Green,Autumn,3,Standard,10,64529,No,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,Mary Smith,Australia,Sydney,7,33.92,213.7,Returned,Quality Issue
CUST3589,49,Male,Grapes,Fruits,Large,Green,Winter,4,Express,20,25020,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Olivia Thomas,USA,Chicago,1,21.67,17.34,Returned,Wrong Item
CUST3590,19,Female,Potato,Vegetables,Small,Red,Spring,1,Shipped from Abroad,0,91251,No,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Emma Johnson,UK,London,3,31.7,95.1,Returned,Damaged Product
CUST3591,62,Male,Spinach,Vegetables,Medium,White,Autumn,2,Shipped from Abroad,10,34630,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Sarah Thomas,USA,Chicago,,48.97,,Returned,Changed Mind
CUST3592,66,Female,Banana,Fruits,Medium,Brown,Winter,2,Express,5,43775,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,David Brown,USA,Chicago,3,41.83,119.22,Delivered,
CUST3593,66,Female,Croissant,Bakery,Medium,White,Winter,2,Standard,5,39960,Yes,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Johnson,Germany,Hamburg,3,22.14,63.1,Delivered,
CUST3594,27,Male,Juice,Beverages,Large,Brown,Summer,5,Standard,10,74300,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Smith,Canada,Toronto,5,10.89,49.01,Delivered,
CUST3595,56,Male,Croissant,Bakery,Medium,Red,Autumn,1,Standard,10,20718,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,John Smith,Canada,Toronto,4,31.47,113.29,Delivered,
CUST3596,51,Male,Chips,Snacks,Small,Green,Autumn,5,Standard,10,94361,No,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Mary Johnson,Germany,Hamburg,3,33.82,91.31,Delivered,
CUST3597,22,Female,Juice,Beverages,Large,White,Spring,1,Standard,20,28965,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Sarah Jackson,USA,Chicago,4,,,Delivered,
CUST3598,43,Male,Carrot,Vegetables,Large,Red,Spring,2,Shipped from Abroad,5,53700,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Sarah Brown,Australia,Melbourne,1,35.7,33.91,Returned,Quality Issue
CUST3599,30,Female,Chicken,Meat,Large,Brown,Summer,4,Express,20,33180,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Mary Johnson,Germany,Hamburg,1,12.72,10.18,Delivered,
CUST3600,58,Male,Tomato,Vegetables,Medium,Yellow,Spring,5,Standard,0,15155,No,Cash,Monthly,51:04.3,51:04.3,51:04.3,John Thomas,Canada,Toronto,2,15.75,31.5,Delivered,
CUST3601,53,Male,Tea,Beverages,Small,Yellow,Autumn,4,Standard,20,86254,Yes,Cash,Yearly,51:04.3,51:04.3,51:04.3,Sarah Taylor,Canada,Montreal,10,1.57,12.56,Delivered,
CUST3602,37,Female,Yogurt,Dairy,Small,Brown,Summer,2,Express,10,70861,Yes,PayPal,Yearly,51:04.3,51:04.3,51:04.3,Sarah Smith,Germany,Hamburg,8,3.18,22.9,Returned,Late Delivery
CUST3603,43,Female,Nuts,Snacks,Medium,Green,Summer,2,Shipped from Abroad,5,91741,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Daniel Thomas,UK,London,8,48.03,365.03,Returned,Damaged Product
CUST3604,36,Female,Milk,Dairy,Large,Green,Spring,2,Standard,0,48119,No,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Sarah Taylor,Germany,Hamburg,3,25.59,76.77,Returned,Changed Mind
CUST3605,65,Male,Chocolate,Snacks,Medium,Green,Summer,1,Express,0,64867,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Mary Thomas,Germany,Hamburg,3,3.53,10.59,Delivered,
CUST3606,19,Male,Juice,Beverages,Small,Brown,Spring,3,Express,10,91936,No,Debit Card,Weekly,51:04.3,51:04.3,51:04.3,Daniel Smith,Germany,Berlin,3,33.2,89.64,Returned,Damaged Product
CUST3607,43,Male,Chocolate,Snacks,Medium,White,Autumn,5,Shipped from Abroad,15,80355,No,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,Mary Johnson,Canada,Montreal,,28.44,,Returned,Wrong Item
CUST3608,67,Female,Biscuits,Snacks,Large,Yellow,Spring,1,Standard,0,70063,No,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Anderson,Canada,Montreal,3,31.57,94.71,Returned,Damaged Product
CUST3609,29,Female,Fish,Meat,Large,Brown,Summer,3,Express,15,58546,No,Google Pay,Quarterly,51:04.3,51:04.3,51:04.3,Michael Smith,USA,New York,4,48.12,163.61,Returned,Quality Issue
CUST3610,70,Male,Soda,Beverages,Large,Yellow,Summer,5,Shipped from Abroad,0,17174,No,Bank Transfer,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Jackson,Australia,Sydney,7,32.08,224.56,Returned,Wrong Item
CUST3611,45,Female,Tomato,Vegetables,Large,Yellow,Summer,2,Standard,20,11024,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Olivia Brown,Germany,Berlin,10,44.93,359.44,Returned,Late Delivery
CUST3612,42,Male,Coffee,Beverages,Large,N/A,Autumn,5,Shipped from Abroad,0,59706,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,David Brown,Germany,Hamburg,3,32.41,97.23,Returned,Damaged Product
CUST3613,47,Female,Tea,Beverages,Large,Yellow,Summer,5,Express,5,81398,Yes,Cash,Weekly,51:04.3,51:04.3,51:04.3,Emma Thomas,Canada,Vancouver,3,1.79,5.1,Returned,Wrong Item
CUST3614,49,Male,Cheese,Dairy,Small,Green,Winter,3,Standard,0,70895,No,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,Emma Jackson,USA,New York,10,1.93,19.3,Delivered,
CUST3615,64,Male,Chicken,Meat,Medium,Red,Summer,5,Shipped from Abroad,10,82209,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,John Thomas,UK,Manchester,1,18.22,16.4,Returned,Damaged Product
CUST3616,49,Female,Juice,Beverages,Small,Brown,Spring,1,Standard,15,83247,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Emma Thomas,Canada,Montreal,2,26.8,45.56,Delivered,
CUST3617,37,Male,Muffin,Bakery,Large,White,Winter,5,Standard,10,19566,No,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Sarah Jackson,Australia,Brisbane,5,46.03,207.14,Returned,Quality Issue
CUST3618,64,Male,Coffee,Beverages,Small,White,Spring,,Shipped from Abroad,0,26381,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Sarah Taylor,Canada,Montreal,1,28.69,28.69,Delivered,
CUST3619,21,Female,Juice,Beverages,Medium,Green,Summer,2,Shipped from Abroad,0,56357,No,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,Mary Thomas,USA,Chicago,9,35.22,316.98,Returned,Late Delivery
CUST3620,36,Female,Cheese,Dairy,Small,Yellow,Summer,,Standard,15,29847,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Daniel Taylor,USA,Los Angeles,5,4.48,19.04,Returned,Late Delivery
CUST3621,39,Male,Bread,Bakery,Small,Yellow,Summer,2,Express,5,78576,No,Credit Card,Yearly,51:04.3,51:04.3,51:04.3,Michael Anderson,Germany,Munich,8,25.1,190.76,Delivered,
CUST3622,45,Female,Chocolate,Snacks,Medium,N/A,Winter,,Express,15,37916,Yes,Debit Card,Weekly,51:04.3,51:04.3,51:04.3,John Smith,Canada,Toronto,2,27.19,46.22,Returned,Changed Mind
CUST3623,28,Male,Chips,Snacks,Small,Yellow,Summer,4,Standard,15,33393,Yes,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Michael Jackson,Germany,Berlin,6,43.84,223.58,Returned,Changed Mind
CUST3624,55,Female,Tomato,Vegetables,Medium,N/A,Spring,5,Shipped from Abroad,5,21490,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,David Brown,UK,London,6,27.92,159.14,Delivered,
CUST3625,68,Female,Orange,Fruits,Medium,Green,Summer,5,Standard,15,99861,Yes,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Olivia Jackson,UK,Manchester,9,18.11,138.54,Delivered,
CUST3626,20,Female,Chocolate,Snacks,Large,Brown,Spring,4,Shipped from Abroad,10,50936,No,PayPal,Yearly,51:04.3,51:04.3,51:04.3,John Anderson,UK,Liverpool,10,32.01,288.09,Returned,Changed Mind
CUST3627,61,Male,Tea,Beverages,Small,Green,Winter,3,Express,0,78715,Yes,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Sarah Brown,Canada,Vancouver,6,46.11,276.66,Returned,Quality Issue
CUST3628,60,Male,Milk,Dairy,Large,Yellow,Autumn,2,Express,20,75688,Yes,Google Pay,Monthly,51:04.3,51:04.3,51:04.3,Daniel Taylor,UK,London,6,8.98,43.1,Delivered,
CUST3629,40,Male,Spinach,Vegetables,Small,Red,Spring,5,Express,10,47743,No,Credit Card,Monthly,51:04.3,51:04.3,51:04.3,Daniel Brown,UK,Liverpool,2,43.14,77.65,Returned,Late Delivery
CUST3630,32,Female,Fish,Meat,Small,Yellow,Autumn,3,Shipped from Abroad,20,81764,Yes,Apple Pay,Weekly,51:04.3,51:04.3,51:04.3,Olivia Jackson,UK,Liverpool,6,47.99,230.35,Delivered,
CUST3631,66,Male,Mango,Fruits,Large,Yellow,Autumn,2,Shipped from Abroad,20,90759,No,Cash,Yearly,51:04.3,51:04.3,51:04.3,John Johnson,Germany,Munich,8,29.31,187.58,Returned,Quality Issue
CUST3632,29,Female,Biscuits,Snacks,Large,White,Summer,4,Standard,20,79770,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Olivia Brown,UK,Liverpool,9,12.35,88.92,Returned,Quality Issue
CUST3633,41,Female,Chicken,Meat,Small,N/A,Winter,4,Standard,10,20560,Yes,Debit Card,Monthly,51:04.3,51:04.3,51:04.3,Emma Taylor,Germany,Berlin,3,45.86,123.82,Returned,Quality Issue
CUST3634,23,Male,Cheese,Dairy,Small,Brown,Spring,1,Shipped from Abroad,15,42295,No,Google Pay,Weekly,51:04.3,51:04.3,51:04.3,Olivia Smith,UK,Liverpool,4,,,Returned,Quality Issue
CUST3635,46,Female,Yogurt,Dairy,Small,White,Summer,3,Standard,20,38249,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Emma Thomas,USA,Chicago,4,2.13,6.82,Returned,Quality Issue
CUST3636,23,Female,Bread,Bakery,Medium,Red,Summer,2,Standard,5,49178,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Emma Anderson,Germany,Berlin,6,18.61,106.08,Returned,Damaged Product
CUST3637,59,Female,Milk,Dairy,Medium,Brown,Winter,2,Standard,5,45303,Yes,Cash,Monthly,51:04.3,51:04.3,51:04.3,Sarah Taylor,Canada,Toronto,10,7.16,68.02,Delivered,
CUST3638,21,Female,Fish,Meat,Small,N/A,Spring,4,Shipped from Abroad,20,27190,No,Apple Pay,Monthly,51:04.3,51:04.3,51:04.3,Emma Smith,USA,Los Angeles,3,34.13,81.91,Delivered,
CUST3639,22,Male,Juice,Beverages,Medium,Red,Winter,,Express,0,96681,No,PayPal,Quarterly,51:04.3,51:04.3,51:04.3,Emma Smith,Germany,Berlin,7,25.83,180.81,Returned,Quality Issue
CUST3640,59,Female,Chocolate,Snacks,Medium,Green,Winter,1,Express,15,38858,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Daniel Anderson,USA,New York,10,6.51,55.33,Returned,Damaged Product
CUST3641,56,Male,Cake,Bakery,Medium,Yellow,Summer,1,Express,15,65908,No,Apple Pay,Quarterly,51:04.3,51:04.3,51:04.3,John Brown,USA,New York,4,32.41,110.19,Returned,Late Delivery
CUST3642,19,Female,Nuts,Snacks,Medium,Green,Autumn,5,Standard,5,93063,No,Bank Transfer,Yearly,51:04.3,51:04.3,51:04.3,Mary Brown,Canada,Montreal,2,49.76,94.54,Returned,Late Delivery
CUST3643,24,Female,Biscuits,Snacks,Large,N/A,Winter,4,Shipped from Abroad,10,38008,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Emma Anderson,Germany,Munich,10,4.87,43.83,Returned,Late Delivery
CUST3644,35,Female,Coffee,Beverages,Small,Brown,Summer,3,Shipped from Abroad,5,34523,Yes,Debit Card,Quarterly,51:04.3,51:04.3,51:04.3,Michael Brown,UK,Liverpool,9,19.63,167.84,Returned,Quality Issue
CUST3645,69,Male,Cheese,Dairy,Small,White,Winter,5,Express,10,26271,Yes,Google Pay,Yearly,51:04.3,51:04.3,51:04.3,Emma Anderson,Canada,Montreal,10,47.99,431.91,Delivered,
CUST3646,23,Male,Banana,Fruits,Medium,Yellow,Summer,5,Shipped from Abroad,15,60131,Yes,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,Emma Thomas,Canada,Vancouver,5,28.77,122.27,Delivered,
CUST3647,42,Female,Chicken,Meat,Medium,Red,Autumn,3,Standard,10,68203,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Daniel Smith,UK,Manchester,7,25.19,158.7,Returned,Wrong Item
CUST3648,23,Female,Chicken,Meat,Medium,Yellow,Summer,2,Shipped from Abroad,5,52339,Yes,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Michael Smith,USA,Houston,6,20.69,117.93,Returned,Damaged Product
CUST3649,52,Male,Tomato,Vegetables,Large,Yellow,Winter,5,Express,20,91726,No,Credit Card,Quarterly,51:04.3,51:04.3,51:04.3,Michael Johnson,Germany,Berlin,8,25.23,161.47,Returned,Late Delivery
CUST3650,43,Male,Pork,Meat,Large,Green,Autumn,5,Express,0,52857,No,Bank Transfer,Monthly,51:04.3,51:04.3,51:04.3,Daniel Brown,Australia,Sydney,2,29.73,59.46,Delivered,
CUST3651,66,Female,Cake,Bakery,Medium,N/A,Summer,4,Express,15,50837,Yes,Bank Transfer,Weekly,51:04.3,51:04.3,51:04.3,Emma Taylor,Australia,Brisbane,7,36.82,219.08,Returned,Damaged Product
CUST3652,30,Female,Tomato,Vegetables,Medium,Yellow,Autumn,5,Shipped from Abroad,5,64894,No,Credit Card,Weekly,51:04.3,51:04.3,51:04.3,John Thomas,UK,Liverpool,7,1.66,11.04,Returned,Late Delivery
CUST3653,51,Male,Muffin,Bakery,Medium,Red,Winter,5,Standard,5,81915,Yes,Apple Pay,Yearly,51:04.3,51:04.3,51:04.3,Daniel Thomas,USA,New York,1,18.34,17.42,Delivered,
CUST3654,63,Female,Milk,Dairy,Small,Red,Summer,3,Express,20,87037,No,Cash,Yearly,51:04.3,51:04.3,51:04.3,Emma Taylor,Germany,Hamburg,7,42,235.2,Returned,Late Delivery
